date,usd,eur,gbp,jpy
2015-08-20,0.690000,-0.264143,0.619165,0.004000
2015-08-21,0.640000,-0.257961,0.592965,0.004000
2015-08-24,0.590000,-0.259714,0.581129,0.004000
2015-08-25,0.670000,-0.234507,0.641627,0.004000
2015-08-26,0.670000,-0.228432,0.632137,0.004000
2015-08-27,0.680000,-0.229535,0.634508,0.008000
2015-08-28,0.720000,-0.230120,0.641218,0.008000
2015-08-31,0.740000,-0.218853,,0.007000
2015-09-01,0.700000,-0.208892,0.648187,0.007000
2015-09-02,0.720000,-0.216279,0.645589,0.010000
2015-09-03,0.710000,-0.245445,0.620690,0.012000
2015-09-04,0.710000,-0.249396,0.580493,0.012000
2015-09-07,,-0.246318,0.570732,0.011000
2015-09-08,0.740000,-0.238556,0.591416,0.011000
2015-09-09,0.750000,-0.243183,0.608909,0.011000
2015-09-10,0.750000,-0.245787,0.604076,0.011000
2015-09-11,0.710000,-0.250547,0.567129,0.010000
2015-09-14,0.730000,-0.252201,0.584983,0.010000
2015-09-15,0.820000,-0.244334,0.615881,0.020000
2015-09-16,0.820000,-0.237926,0.653104,0.020000
2015-09-17,0.700000,-0.220019,0.668418,0.015000
2015-09-18,0.690000,-0.252729,0.587668,0.014000
2015-09-21,0.720000,-0.244020,0.613337,
2015-09-22,0.690000,-0.271900,0.536621,
2015-09-23,0.700000,-0.263380,0.565893,
2015-09-24,0.670000,-0.257320,0.519833,0.013000
2015-09-25,0.700000,-0.252385,0.593193,0.009000
2015-09-28,0.670000,-0.262563,0.552681,0.008000
2015-09-29,0.640000,-0.271646,0.543743,0.012000
2015-09-30,0.640000,-0.236904,0.543214,0.015000
2015-10-01,0.640000,-0.266356,0.542553,0.007000
2015-10-02,0.580000,-0.276816,0.512819,0.002000
2015-10-05,0.610000,-0.262738,0.557739,0.002000
2015-10-06,0.610000,-0.246618,0.555762,0.001000
2015-10-07,0.650000,-0.248816,0.574522,0.001000
2015-10-08,0.650000,-0.257908,0.561827,0.005000
2015-10-09,0.650000,-0.253815,0.581522,0.005000
2015-10-12,,-0.260740,0.550264,
2015-10-13,0.640000,-0.257851,0.553193,0.005000
2015-10-14,0.570000,-0.262257,0.498425,0.005000
2015-10-15,0.610000,-0.271922,0.501195,0.010000
2015-10-16,0.610000,-0.270041,0.514804,0.010000
2015-10-19,0.610000,-0.270307,0.531834,0.009000
2015-10-20,0.660000,-0.243097,0.548617,0.009000
2015-10-21,0.640000,-0.256546,0.507851,0.014000
2015-10-22,0.610000,-0.339283,0.503893,0.010000
2015-10-23,0.660000,-0.319592,0.541688,0.009000
2015-10-26,0.660000,-0.327152,0.521519,0.013000
2015-10-27,0.650000,-0.339378,0.489850,0.008000
2015-10-28,0.730000,-0.337057,0.510592,0.003000
2015-10-29,0.750000,-0.325569,0.609336,0.003000
2015-10-30,0.750000,-0.313431,0.599909,0.002000
2015-11-02,0.770000,-0.301108,0.631049,0.002000
2015-11-03,0.800000,-0.309291,0.663241,
2015-11-04,0.840000,-0.321248,0.693119,0.002000
2015-11-05,0.850000,-0.314832,0.658273,0.001000
2015-11-06,0.900000,-0.292301,0.723358,0.000000
2015-11-09,0.890000,-0.310230,0.715381,-0.004000
2015-11-10,0.870000,-0.337890,0.685120,-0.004000
2015-11-11,,-0.344207,0.701119,-0.005000
2015-11-12,0.890000,-0.346544,0.680470,-0.005000
2015-11-13,0.860000,-0.359051,0.657089,-0.005000
2015-11-16,0.880000,-0.360335,0.617137,-0.005000
2015-11-17,0.860000,-0.366634,0.649623,-0.010000
2015-11-18,0.900000,-0.365206,0.630258,-0.015000
2015-11-19,0.910000,-0.364084,0.606958,-0.021000
2015-11-20,0.930000,-0.377802,0.588445,-0.026000
2015-11-23,0.940000,-0.380325,0.593551,
2015-11-24,0.930000,-0.369285,0.584627,-0.001000
2015-11-25,0.930000,-0.403475,0.606590,-0.006000
2015-11-26,,-0.402421,0.578816,-0.006000
2015-11-27,0.920000,-0.408428,0.573499,-0.008000
2015-11-30,0.940000,-0.402938,0.591820,-0.008000
2015-12-01,0.910000,-0.415153,0.549948,-0.012000
2015-12-02,0.940000,-0.423895,0.546129,-0.015000
2015-12-03,0.960000,-0.310749,0.637934,-0.020000
2015-12-04,0.960000,-0.289897,0.646856,-0.025000
2015-12-07,0.940000,-0.301399,0.571596,-0.025000
2015-12-08,0.940000,-0.310765,0.571956,-0.030000
2015-12-09,0.930000,-0.323168,0.606760,-0.035000
2015-12-10,0.950000,-0.335520,0.594974,-0.035000
2015-12-11,0.880000,-0.351533,0.567691,-0.030000
2015-12-14,0.970000,-0.337442,0.575936,-0.030000
2015-12-15,0.980000,-0.333187,0.644438,-0.030000
2015-12-16,1.020000,-0.335828,0.634602,-0.025000
2015-12-17,1.000000,-0.346694,0.599674,-0.030000
2015-12-18,0.970000,-0.359767,0.601215,-0.050000
2015-12-21,0.960000,-0.364031,0.594164,-0.035000
2015-12-22,0.990000,-0.347481,0.628304,-0.042000
2015-12-23,1.010000,-0.339548,0.641404,
2015-12-24,1.030000,,0.630183,-0.040000
2015-12-25,,,,-0.039000
2015-12-28,1.050000,-0.339524,,-0.036000
2015-12-29,1.090000,-0.333093,0.648398,-0.035000
2015-12-30,1.080000,-0.346279,0.696599,-0.033000
2015-12-31,1.060000,,0.675778,
2016-01-04,1.020000,-0.366505,0.611093,-0.028000
2016-01-05,1.040000,-0.375382,0.593339,-0.030000
2016-01-06,0.990000,-0.386432,0.534982,-0.029000
2016-01-07,0.960000,-0.384620,0.540998,-0.028000
2016-01-08,0.940000,-0.393292,0.518128,-0.031000
2016-01-11,0.940000,-0.384841,0.512112,
2016-01-12,0.930000,-0.375955,0.503003,-0.028000
2016-01-13,0.910000,-0.383545,0.491897,-0.036000
2016-01-14,0.900000,-0.392778,0.484362,-0.031000
2016-01-15,0.850000,-0.395331,0.421576,-0.030000
2016-01-18,,-0.390101,0.450233,-0.025000
2016-01-19,0.880000,-0.381713,0.467489,-0.020000
2016-01-20,0.850000,-0.400046,0.419460,-0.011000
2016-01-21,0.840000,-0.440355,0.441833,-0.011000
2016-01-22,0.880000,-0.433573,0.459618,-0.021000
2016-01-25,0.880000,-0.430970,0.429368,-0.026000
2016-01-26,0.850000,-0.440903,0.438283,-0.026000
2016-01-27,0.840000,-0.428154,0.434246,-0.027000
2016-01-28,0.830000,-0.435816,0.417799,-0.026000
2016-01-29,0.760000,-0.466102,0.343575,-0.083000
2016-02-01,0.810000,-0.453757,0.404872,-0.160000
2016-02-02,0.750000,-0.462137,0.366763,-0.152000
2016-02-03,0.720000,-0.468536,0.339333,-0.182000
2016-02-04,0.700000,-0.471347,0.359568,-0.178000
2016-02-05,0.740000,-0.471947,0.370091,-0.193000
2016-02-08,0.660000,-0.493682,0.274863,-0.192000
2016-02-09,0.690000,-0.492617,0.296788,-0.241000
2016-02-10,0.710000,-0.493460,0.321809,-0.217000
2016-02-11,0.640000,-0.508533,0.233223,
2016-02-12,0.710000,-0.497867,0.340927,-0.164000
2016-02-15,,-0.491985,0.337994,-0.145000
2016-02-16,0.740000,-0.485093,0.318554,-0.160000
2016-02-17,0.740000,-0.485541,0.342154,-0.151000
2016-02-18,0.710000,-0.492124,0.322074,-0.186000
2016-02-19,0.760000,-0.503398,0.311080,-0.212000
2016-02-22,0.780000,-0.504719,0.298838,-0.213000
2016-02-23,0.760000,-0.489710,0.297203,-0.204000
2016-02-24,0.750000,-0.499815,0.264545,-0.214000
2016-02-25,0.720000,-0.503417,0.257718,-0.212000
2016-02-26,0.800000,-0.520034,0.286786,-0.236000
2016-02-29,0.780000,-0.535649,0.251252,-0.245000
2016-03-01,0.850000,-0.534650,0.293982,-0.236000
2016-03-02,0.850000,-0.524221,0.336999,-0.226000
2016-03-03,0.850000,-0.546468,0.337982,-0.211000
2016-03-04,0.880000,-0.530314,0.360794,-0.203000
2016-03-07,0.910000,-0.521627,0.351761,-0.212000
2016-03-08,0.880000,-0.544090,0.315625,-0.230000
2016-03-09,0.900000,-0.517436,0.359022,-0.183000
2016-03-10,0.930000,-0.514539,0.422126,-0.173000
2016-03-11,0.970000,-0.458061,0.463443,-0.163000
2016-03-14,0.970000,-0.461594,0.446963,-0.169000
2016-03-15,0.980000,-0.450338,0.426924,-0.155000
2016-03-16,0.870000,-0.455538,0.410172,-0.175000
2016-03-17,0.870000,-0.465805,0.377533,-0.199000
2016-03-18,0.840000,-0.481011,0.381884,-0.220000
2016-03-21,0.870000,-0.475869,0.391858,
2016-03-22,0.910000,-0.480790,0.374138,-0.215000
2016-03-23,0.870000,-0.482845,0.359471,-0.224000
2016-03-24,0.890000,-0.484194,0.390708,-0.214000
2016-03-25,,,,-0.224000
2016-03-28,0.890000,,,-0.226000
2016-03-29,0.780000,-0.497131,0.367224,-0.224000
2016-03-30,0.760000,-0.489875,0.383742,-0.226000
2016-03-31,0.730000,-0.490455,0.341113,-0.206000
2016-04-01,0.760000,-0.491032,0.335639,-0.214000
2016-04-04,0.750000,-0.481772,0.329165,-0.225000
2016-04-05,0.720000,-0.493525,0.305533,-0.220000
2016-04-06,0.730000,-0.481099,0.296851,-0.232000
2016-04-07,0.700000,-0.503008,0.266558,-0.236000
2016-04-08,0.700000,-0.506540,0.298384,-0.241000
2016-04-11,0.700000,-0.503070,0.320674,-0.247000
2016-04-12,0.740000,-0.506718,0.353000,-0.252000
2016-04-13,0.750000,-0.507961,0.349529,-0.243000
2016-04-14,0.770000,-0.501369,0.358462,-0.258000
2016-04-15,0.740000,-0.514879,0.346062,-0.254000
2016-04-18,0.750000,-0.505951,0.377050,-0.254000
2016-04-19,0.770000,-0.509715,0.392323,-0.259000
2016-04-20,0.800000,-0.508390,0.364903,-0.264000
2016-04-21,0.820000,-0.494756,0.413785,-0.265000
2016-04-22,0.840000,-0.495680,0.422156,-0.280000
2016-04-25,0.850000,-0.496642,0.438965,-0.270000
2016-04-26,0.860000,-0.490306,0.474697,-0.265000
2016-04-27,0.830000,-0.491676,0.462721,-0.249000
2016-04-28,0.780000,-0.502461,0.453583,-0.244000
2016-04-29,0.770000,-0.502437,0.451475,
2016-05-02,0.800000,-0.492023,,-0.244000
2016-05-03,0.750000,-0.513714,0.411768,
2016-05-04,0.750000,-0.513108,0.393552,
2016-05-05,0.720000,-0.527248,0.363853,
2016-05-06,0.740000,-0.531399,0.339286,-0.247000
2016-05-09,0.720000,-0.530609,0.328881,-0.248000
2016-05-10,0.720000,-0.527835,0.314439,-0.248000
2016-05-11,0.740000,-0.531032,0.314324,-0.248000
2016-05-12,0.760000,-0.535626,0.324061,-0.253000
2016-05-13,0.760000,-0.532839,0.313900,-0.253000
2016-05-16,0.790000,-0.530097,0.330983,-0.254000
2016-05-17,0.820000,-0.529240,0.317865,-0.255000
2016-05-18,0.900000,-0.525670,0.370545,-0.246000
2016-05-19,0.890000,-0.526392,0.373344,-0.226000
2016-05-20,0.890000,-0.523791,0.395578,-0.236000
2016-05-23,0.910000,-0.524249,0.397248,-0.238000
2016-05-24,0.920000,-0.526429,0.429365,-0.239000
2016-05-25,0.920000,-0.536745,0.418680,-0.234000
2016-05-26,0.870000,-0.540424,0.390345,-0.239000
2016-05-27,0.900000,-0.541836,0.414081,-0.240000
2016-05-30,,-0.530369,,-0.231000
2016-05-31,0.870000,-0.525443,0.393530,-0.239000
2016-06-01,0.910000,-0.540772,0.355773,-0.242000
2016-06-02,0.890000,-0.536377,0.330038,-0.240000
2016-06-03,0.780000,-0.549559,0.288913,-0.240000
2016-06-06,0.800000,-0.557753,0.296268,-0.251000
2016-06-07,0.780000,-0.553817,0.305459,-0.250000
2016-06-08,0.780000,-0.553626,0.327181,-0.241000
2016-06-09,0.770000,-0.562777,0.328879,-0.246000
2016-06-10,0.730000,-0.563836,0.337126,-0.271000
2016-06-13,0.730000,-0.557257,0.328703,-0.277000
2016-06-14,0.740000,-0.583428,0.284088,-0.278000
2016-06-15,0.690000,-0.592688,0.274189,-0.284000
2016-06-16,0.700000,-0.604292,0.271533,-0.284000
2016-06-17,0.700000,-0.607144,0.314807,-0.255000
2016-06-20,0.740000,-0.592062,0.402464,-0.251000
2016-06-21,0.760000,-0.594891,0.430683,-0.247000
2016-06-22,0.750000,-0.588020,0.434648,-0.242000
2016-06-23,0.780000,-0.578702,0.446237,-0.238000
2016-06-24,0.640000,-0.660915,0.208635,-0.289000
2016-06-27,0.610000,-0.653896,0.090009,-0.284000
2016-06-28,0.610000,-0.651064,0.113872,-0.293000
2016-06-29,0.620000,-0.658655,0.133691,-0.298000
2016-06-30,0.580000,-0.660945,0.078958,-0.299000
2016-07-01,0.590000,-0.662412,0.117215,-0.329000
2016-07-04,,-0.670604,0.100848,-0.325000
2016-07-05,0.560000,-0.679434,0.075413,-0.320000
2016-07-06,0.580000,-0.694376,0.095853,-0.334000
2016-07-07,0.580000,-0.692500,0.099853,-0.343000
2016-07-08,0.610000,-0.698937,0.087355,-0.354000
2016-07-11,0.660000,-0.697420,0.107895,-0.351000
2016-07-12,0.690000,-0.680315,0.131292,-0.351000
2016-07-13,0.680000,-0.688704,0.072708,-0.357000
2016-07-14,0.680000,-0.673248,0.105478,-0.357000
2016-07-15,0.710000,-0.669834,0.125992,-0.333000
2016-07-18,0.680000,-0.672788,0.122084,
2016-07-19,0.700000,-0.662878,0.125788,-0.331000
2016-07-20,0.730000,-0.650363,0.121616,-0.327000
2016-07-21,0.700000,-0.642191,0.113747,-0.327000
2016-07-22,0.710000,-0.642194,0.073073,-0.333000
2016-07-25,0.720000,-0.638664,0.069237,-0.335000
2016-07-26,0.750000,-0.637274,0.100165,-0.336000
2016-07-27,0.730000,-0.649852,0.053700,-0.372000
2016-07-28,0.720000,-0.646781,0.058446,-0.345000
2016-07-29,0.670000,-0.653282,0.041324,-0.251000
2016-08-01,0.670000,-0.650093,0.104063,-0.237000
2016-08-02,0.670000,-0.636587,0.130948,-0.165000
2016-08-03,0.670000,-0.634245,0.122045,-0.177000
2016-08-04,0.640000,-0.649664,0.039125,-0.178000
2016-08-05,0.720000,-0.653627,0.059086,-0.193000
2016-08-08,0.740000,-0.652292,0.028386,-0.172000
2016-08-09,0.710000,-0.655683,0.015134,-0.187000
2016-08-10,0.690000,-0.664439,0.037565,-0.202000
2016-08-11,0.760000,-0.664199,0.080620,
2016-08-12,0.710000,-0.661908,0.072203,-0.197000
2016-08-15,0.720000,-0.643950,0.080580,-0.184000
2016-08-16,0.760000,-0.641734,0.115698,-0.190000
2016-08-17,0.740000,-0.646107,0.088758,-0.185000
2016-08-18,0.710000,-0.650758,0.088471,-0.196000
2016-08-19,0.760000,-0.641564,0.094372,-0.206000
2016-08-22,0.760000,-0.651695,0.073094,-0.202000
2016-08-23,0.740000,-0.652214,0.068009,-0.207000
2016-08-24,0.760000,-0.649624,0.084394,-0.193000
2016-08-25,0.780000,-0.642294,0.087524,-0.188000
2016-08-26,0.840000,-0.640749,0.081342,-0.178000
2016-08-29,0.810000,-0.644183,,-0.185000
2016-08-30,0.800000,-0.648567,0.097123,-0.197000
2016-08-31,0.800000,-0.652791,0.089348,-0.197000
2016-09-01,0.780000,-0.647106,0.066868,-0.187000
2016-09-02,0.800000,-0.655753,0.089279,-0.187000
2016-09-05,,-0.656540,0.074095,-0.193000
2016-09-06,0.740000,-0.674032,0.045282,-0.189000
2016-09-07,0.740000,-0.687511,0.031489,-0.199000
2016-09-08,0.780000,-0.664011,0.089624,-0.199000
2016-09-09,0.790000,-0.650708,0.125525,-0.204000
2016-09-12,0.790000,-0.643232,0.110773,-0.249000
2016-09-13,0.800000,-0.642578,0.133095,-0.244000
2016-09-14,0.770000,-0.659048,0.119750,-0.274000
2016-09-15,0.740000,-0.656438,0.099284,-0.274000
2016-09-16,0.770000,-0.664504,0.082695,-0.269000
2016-09-19,0.790000,-0.660966,0.092032,
2016-09-20,0.790000,-0.669412,0.061399,-0.266000
2016-09-21,0.790000,-0.668186,0.063728,-0.226000
2016-09-22,0.790000,-0.682298,0.044667,
2016-09-23,0.770000,-0.687223,0.053324,-0.222000
2016-09-26,0.760000,-0.695710,0.039423,-0.229000
2016-09-27,0.750000,-0.720594,0.029663,-0.268000
2016-09-28,0.750000,-0.725813,0.020015,-0.293000
2016-09-29,0.730000,-0.720360,0.025029,-0.275000
2016-09-30,0.770000,-0.719785,0.073732,-0.289000
2016-10-03,0.800000,-0.715654,0.047425,-0.281000
2016-10-04,0.820000,-0.717453,0.060767,-0.281000
2016-10-05,0.850000,-0.709355,0.068390,-0.285000
2016-10-06,0.860000,-0.703151,0.080349,-0.280000
2016-10-07,0.830000,-0.706597,0.123618,-0.280000
2016-10-10,,-0.695485,0.163277,
2016-10-11,0.870000,-0.691528,0.143340,-0.264000
2016-10-12,0.870000,-0.691570,0.162150,-0.263000
2016-10-13,0.850000,-0.698837,0.155636,-0.263000
2016-10-14,0.840000,-0.697345,0.182817,-0.273000
2016-10-17,0.810000,-0.694475,0.169297,-0.275000
2016-10-18,0.820000,-0.707669,0.170776,-0.275000
2016-10-19,0.810000,-0.704052,0.178263,-0.270000
2016-10-20,0.840000,-0.708155,0.182380,-0.266000
2016-10-21,0.840000,-0.699469,0.197657,-0.256000
2016-10-24,0.840000,-0.697212,0.208892,-0.248000
2016-10-25,0.860000,-0.694769,0.203474,-0.254000
2016-10-26,0.860000,-0.679002,0.248013,-0.254000
2016-10-27,0.870000,-0.668866,0.257130,-0.254000
2016-10-28,0.860000,-0.665367,0.263462,-0.248000
2016-10-31,0.860000,-0.662980,0.233643,-0.247000
2016-11-01,0.830000,-0.647545,0.239196,-0.249000
2016-11-02,0.810000,-0.663118,0.172580,-0.259000
2016-11-03,0.810000,-0.673600,0.182493,
2016-11-04,0.800000,-0.689167,0.146262,-0.264000
2016-11-07,0.820000,-0.680628,0.168932,-0.259000
2016-11-08,0.870000,-0.679806,0.203771,-0.263000
2016-11-09,0.900000,-0.697724,0.190580,-0.278000
2016-11-10,0.920000,-0.668543,0.230849,-0.263000
2016-11-11,,-0.657032,0.233979,-0.248000
2016-11-14,1.000000,-0.653807,0.239102,-0.219000
2016-11-15,1.020000,-0.669218,0.213958,-0.184000
2016-11-16,1.000000,-0.667959,0.225396,-0.110000
2016-11-17,1.040000,-0.673715,0.204184,-0.155000
2016-11-18,1.070000,-0.698246,0.224868,-0.166000
2016-11-21,1.080000,-0.706606,0.203837,-0.171000
2016-11-22,1.070000,-0.748319,0.183872,-0.162000
2016-11-23,1.120000,-0.718640,0.172471,
2016-11-24,,-0.759277,0.146838,-0.162000
2016-11-25,1.120000,-0.775099,0.123996,-0.142000
2016-11-28,1.110000,-0.785840,0.100833,-0.153000
2016-11-29,1.090000,-0.779917,0.102906,-0.164000
2016-11-30,1.110000,-0.779140,0.124640,-0.167000
2016-12-01,1.140000,-0.772416,0.143976,-0.174000
2016-12-02,1.110000,-0.756187,0.115256,-0.179000
2016-12-05,1.130000,-0.733263,0.114534,-0.189000
2016-12-06,1.120000,-0.728002,0.133331,-0.189000
2016-12-07,1.100000,-0.714550,0.122251,-0.194000
2016-12-08,1.120000,-0.720715,0.115099,-0.189000
2016-12-09,1.150000,-0.779058,0.139148,-0.189000
2016-12-12,1.150000,-0.766100,0.147720,-0.189000
2016-12-13,1.170000,-0.756701,0.133229,-0.184000
2016-12-14,1.270000,-0.758973,0.113246,-0.199000
2016-12-15,1.290000,-0.779873,0.166657,-0.199000
2016-12-16,1.280000,-0.802362,0.147678,-0.180000
2016-12-19,1.240000,-0.802096,0.114372,-0.181000
2016-12-20,1.250000,-0.802117,0.107199,-0.186000
2016-12-21,1.210000,-0.798107,0.083036,-0.181000
2016-12-22,1.220000,-0.809162,0.075394,-0.181000
2016-12-23,1.220000,-0.813228,0.064244,
2016-12-26,,,,-0.178000
2016-12-27,1.280000,-0.821831,,-0.169000
2016-12-28,1.260000,-0.831543,0.056640,-0.174000
2016-12-29,1.220000,-0.803855,0.047346,-0.182000
2016-12-30,1.200000,-0.800098,0.043756,-0.187000
2017-01-02,,-0.818167,,
2017-01-03,1.220000,-0.798726,0.128682,
2017-01-04,1.240000,-0.796286,0.134178,-0.193000
2017-01-05,1.170000,-0.765219,0.142117,-0.203000
2017-01-06,1.220000,-0.739340,0.188908,-0.213000
2017-01-09,1.210000,-0.752512,0.179509,
2017-01-10,1.190000,-0.759632,0.189019,-0.243000
2017-01-11,1.200000,-0.741953,0.176338,-0.248000
2017-01-12,1.180000,-0.745147,0.149872,-0.223000
2017-01-13,1.210000,-0.750644,0.176236,-0.224000
2017-01-16,,-0.756514,0.152448,-0.224000
2017-01-17,1.170000,-0.762581,0.159189,-0.230000
2017-01-18,1.230000,-0.737066,0.179137,-0.235000
2017-01-19,1.250000,-0.733393,0.208105,-0.230000
2017-01-20,1.200000,-0.709773,0.215094,-0.235000
2017-01-23,1.160000,-0.685565,0.183765,-0.241000
2017-01-24,1.210000,-0.685997,0.178743,-0.246000
2017-01-25,1.230000,-0.665369,0.196019,-0.216000
2017-01-26,1.210000,-0.671203,0.221495,-0.201000
2017-01-27,1.220000,-0.672522,0.195275,-0.200000
2017-01-30,1.220000,-0.677531,0.185698,-0.209000
2017-01-31,1.190000,-0.692097,0.174217,-0.209000
2017-02-01,1.220000,-0.714637,0.196682,-0.227000
2017-02-02,1.210000,-0.750593,0.151022,-0.226000
2017-02-03,1.210000,-0.758842,0.133783,-0.231000
2017-02-06,1.160000,-0.777772,0.117595,-0.221000
2017-02-07,1.160000,-0.782262,0.109021,-0.221000
2017-02-08,1.150000,-0.813128,0.112087,-0.210000
2017-02-09,1.200000,-0.805308,0.118666,-0.209000
2017-02-10,1.200000,-0.793104,0.132760,-0.214000
2017-02-13,1.200000,-0.802043,0.143242,-0.214000
2017-02-14,1.250000,-0.804167,0.140588,-0.224000
2017-02-15,1.270000,-0.795980,0.128696,-0.234000
2017-02-16,1.220000,-0.788490,0.094296,-0.239000
2017-02-17,1.210000,-0.816394,0.080363,-0.244000
2017-02-20,,-0.840094,0.089363,-0.239000
2017-02-21,1.220000,-0.846978,0.105070,-0.240000
2017-02-22,1.220000,-0.896020,0.079235,-0.260000
2017-02-23,1.180000,-0.898282,0.068922,-0.260000
2017-02-24,1.120000,-0.930353,0.058321,-0.265000
2017-02-27,1.200000,-0.917714,0.049311,-0.264000
2017-02-28,1.220000,-0.895217,0.046034,-0.262000
2017-03-01,1.290000,-0.858238,0.069733,-0.259000
2017-03-02,1.320000,-0.859190,0.072772,-0.276000
2017-03-03,1.320000,-0.834505,0.054335,-0.291000
2017-03-06,1.310000,-0.834253,0.062974,-0.295000
2017-03-07,1.320000,-0.876078,0.050780,-0.295000
2017-03-08,1.360000,-0.856283,0.058348,-0.290000
2017-03-09,1.370000,-0.852592,0.064562,-0.269000
2017-03-10,1.360000,-0.846008,0.068813,-0.264000
2017-03-13,1.400000,-0.818361,0.061541,-0.259000
2017-03-14,1.400000,-0.806737,0.041528,-0.259000
2017-03-15,1.330000,-0.821410,0.010269,-0.254000
2017-03-16,1.350000,-0.795086,0.041590,-0.264000
2017-03-17,1.330000,-0.788115,0.038715,-0.265000
2017-03-20,1.300000,-0.770921,0.045157,
2017-03-21,1.270000,-0.735123,0.106451,-0.263000
2017-03-22,1.270000,-0.771164,0.079915,-0.268000
2017-03-23,1.260000,-0.758346,0.123776,-0.273000
2017-03-24,1.260000,-0.737020,0.139217,-0.264000
2017-03-27,1.270000,-0.714924,0.146870,-0.265000
2017-03-28,1.300000,-0.717906,0.146108,-0.260000
2017-03-29,1.260000,-0.761241,0.116141,-0.250000
2017-03-30,1.280000,-0.743679,0.079376,-0.215000
2017-03-31,1.270000,-0.728354,0.087165,-0.204000
2017-04-03,1.240000,-0.787373,0.077604,-0.175000
2017-04-04,1.250000,-0.808288,0.093766,-0.188000
2017-04-05,1.240000,-0.805242,0.096884,-0.201000
2017-04-06,1.240000,-0.796478,0.101561,-0.211000
2017-04-07,1.290000,-0.815596,0.085183,-0.219000
2017-04-10,1.290000,-0.832678,0.071195,-0.219000
2017-04-11,1.240000,-0.843448,0.055093,-0.224000
2017-04-12,1.240000,-0.842007,0.060853,-0.229000
2017-04-13,1.210000,-0.857224,0.067805,-0.224000
2017-04-14,,,,-0.224000
2017-04-17,1.210000,,,-0.220000
2017-04-18,1.180000,-0.846178,0.068766,-0.215000
2017-04-19,1.190000,-0.805792,0.089100,-0.221000
2017-04-20,1.210000,-0.785877,0.077962,-0.221000
2017-04-21,1.200000,-0.785727,0.048289,-0.222000
2017-04-24,1.250000,-0.699276,0.051607,-0.212000
2017-04-25,1.290000,-0.701831,0.061882,-0.208000
2017-04-26,1.280000,-0.706275,0.051326,-0.203000
2017-04-27,1.250000,-0.726834,0.030611,-0.193000
2017-04-28,1.280000,-0.732080,0.035052,-0.207000
2017-05-01,1.280000,,,-0.207000
2017-05-02,1.270000,-0.738389,0.045488,-0.202000
