"CubeId";"rendeiduebd"
"PublishingDate";"2026-08-03 14:30"

"Date";"D0";"D1";"Value"
"2006-08-18";"EUR";"5J";"3.7013"
"2006-08-18";"EUR";"6J";"3.75078"
"2006-08-18";"EUR";"7J";"3.80604"
"2006-08-18";"EUR";"8J";"3.86159"
"2006-08-18";"EUR";"9J";"3.91421"
"2006-08-18";"EUR";"10J";"3.96238"
"2006-08-18";"EUR";"20J";"4.2305"
"2006-08-18";"EUR";"30J";"4.32774"
"2006-08-18";"KTA";"2J";
"2006-08-18";"KTA";"5J";
"2006-08-18";"KTA";"10J";
"2006-08-18";"KTB";"2J";
"2006-08-18";"KTB";"5J";
"2006-08-18";"KTB";"10J";
"2006-08-18";"PFI";"2J";"2.223"
"2006-08-18";"PFI";"5J";"2.543"
"2006-08-18";"PFI";"10J";"2.804"
"2006-08-18";"GBA";"2J";
"2006-08-18";"GBA";"5J";
"2006-08-18";"GBA";"10J";
"2006-08-18";"GBB";"2J";
"2006-08-18";"GBB";"5J";
"2006-08-18";"GBB";"10J";
"2006-08-18";"GBC";"2J";
"2006-08-18";"GBC";"5J";
"2006-08-18";"GBC";"10J";
"2006-08-18";"IHA";"2J";
"2006-08-18";"IHA";"5J";
"2006-08-18";"IHA";"10J";
"2006-08-18";"IHB";"2J";
"2006-08-18";"IHB";"5J";
"2006-08-18";"IHB";"10J";
"2006-08-21";"CHF";"1J";"1.954"
"2006-08-21";"CHF";"2J";"2.133"
"2006-08-21";"CHF";"3J";"2.234"
"2006-08-21";"CHF";"4J";"2.319"
"2006-08-21";"CHF";"5J";"2.394"
"2006-08-21";"CHF";"6J";"2.457"
"2006-08-21";"CHF";"7J";"2.509"
"2006-08-21";"CHF";"8J";"2.551"
"2006-08-21";"CHF";"9J";"2.585"
"2006-08-21";"CHF";"10J";"2.613"
"2006-08-21";"CHF";"20J";"2.741"
"2006-08-21";"CHF";"30J";"2.784"
"2006-08-21";"EUR";"1J";"3.45893"
"2006-08-21";"EUR";"2J";"3.5933"
"2006-08-21";"EUR";"3J";"3.60896"
"2006-08-21";"EUR";"4J";"3.62468"
"2006-08-21";"EUR";"5J";"3.65956"
"2006-08-21";"EUR";"6J";"3.70831"
"2006-08-21";"EUR";"7J";"3.76297"
"2006-08-21";"EUR";"8J";"3.8178"
"2006-08-21";"EUR";"9J";"3.86957"
"2006-08-21";"EUR";"10J";"3.91682"
"2006-08-21";"EUR";"20J";"4.1776"
"2006-08-21";"EUR";"30J";"4.27172"
"2006-08-21";"KTA";"2J";
"2006-08-21";"KTA";"5J";
"2006-08-21";"KTA";"10J";
"2006-08-21";"KTB";"2J";
"2006-08-21";"KTB";"5J";
"2006-08-21";"KTB";"10J";
"2006-08-21";"PFI";"2J";"2.21"
"2006-08-21";"PFI";"5J";"2.502"
"2006-08-21";"PFI";"10J";"2.753"
"2006-08-21";"GBA";"2J";
"2006-08-21";"GBA";"5J";
"2006-08-21";"GBA";"10J";
"2006-08-21";"GBB";"2J";
"2006-08-21";"GBB";"5J";
"2006-08-21";"GBB";"10J";
"2006-08-21";"GBC";"2J";
"2006-08-21";"GBC";"5J";
"2006-08-21";"GBC";"10J";
"2006-08-21";"IHA";"2J";
"2006-08-21";"IHA";"5J";
"2006-08-21";"IHA";"10J";
"2006-08-21";"IHB";"2J";
"2006-08-21";"IHB";"5J";
"2006-08-21";"IHB";"10J";
"2006-08-22";"CHF";"1J";"1.934"
"2006-08-22";"CHF";"2J";"2.107"
"2006-08-22";"CHF";"3J";"2.209"
"2006-08-22";"CHF";"4J";"2.296"
"2006-08-22";"CHF";"5J";"2.371"
"2006-08-22";"CHF";"6J";"2.433"
"2006-08-22";"CHF";"7J";"2.483"
"2006-08-22";"CHF";"8J";"2.524"
"2006-08-22";"CHF";"9J";"2.556"
"2006-08-22";"CHF";"10J";"2.583"
"2006-08-22";"CHF";"20J";"2.705"
"2006-08-22";"CHF";"30J";"2.746"
"2006-08-22";"EUR";"1J";"3.40279"
"2006-08-22";"EUR";"2J";"3.51268"
"2006-08-22";"EUR";"3J";"3.52865"
"2006-08-22";"EUR";"4J";"3.55105"
"2006-08-22";"EUR";"5J";"3.59325"
"2006-08-22";"EUR";"6J";"3.64838"
"2006-08-22";"EUR";"7J";"3.70816"
"2006-08-22";"EUR";"8J";"3.76698"
"2006-08-22";"EUR";"9J";"3.82182"
"2006-08-22";"EUR";"10J";"3.87141"
"2006-08-22";"EUR";"20J";"4.14071"
"2006-08-22";"EUR";"30J";"4.23711"
"2006-08-22";"KTA";"2J";
"2006-08-22";"KTA";"5J";
"2006-08-22";"KTA";"10J";
"2006-08-22";"KTB";"2J";
"2006-08-22";"KTB";"5J";
"2006-08-22";"KTB";"10J";
"2006-08-22";"PFI";"2J";"2.191"
"2006-08-22";"PFI";"5J";"2.474"
"2006-08-22";"PFI";"10J";"2.73"
"2006-08-22";"GBA";"2J";
"2006-08-22";"GBA";"5J";
"2006-08-22";"GBA";"10J";
"2006-08-22";"GBB";"2J";
"2006-08-22";"GBB";"5J";
"2006-08-22";"GBB";"10J";
"2006-08-22";"GBC";"2J";
"2006-08-22";"GBC";"5J";
"2006-08-22";"GBC";"10J";
"2006-08-22";"IHA";"2J";
"2006-08-22";"IHA";"5J";
"2006-08-22";"IHA";"10J";
"2006-08-22";"IHB";"2J";
"2006-08-22";"IHB";"5J";
"2006-08-22";"IHB";"10J";
"2006-08-23";"CHF";"1J";"1.912"
"2006-08-23";"CHF";"2J";"2.067"
"2006-08-23";"CHF";"3J";"2.166"
"2006-08-23";"CHF";"4J";"2.256"
"2006-08-23";"CHF";"5J";"2.336"
"2006-08-23";"CHF";"6J";"2.401"
"2006-08-23";"CHF";"7J";"2.453"
"2006-08-23";"CHF";"8J";"2.495"
"2006-08-23";"CHF";"9J";"2.528"
"2006-08-23";"CHF";"10J";"2.555"
"2006-08-23";"CHF";"20J";"2.678"
"2006-08-23";"CHF";"30J";"2.719"
"2006-08-23";"EUR";"1J";"3.40431"
"2006-08-23";"EUR";"2J";"3.52055"
"2006-08-23";"EUR";"3J";"3.53505"
"2006-08-23";"EUR";"4J";"3.55009"
"2006-08-23";"EUR";"5J";"3.58445"
"2006-08-23";"EUR";"6J";"3.63405"
"2006-08-23";"EUR";"7J";"3.69131"
"2006-08-23";"EUR";"8J";"3.75024"
"2006-08-23";"EUR";"9J";"3.80711"
"2006-08-23";"EUR";"10J";"3.85997"
"2006-08-23";"EUR";"20J";"4.16515"
"2006-08-23";"EUR";"30J";"4.27831"
"2006-08-23";"KTA";"2J";
"2006-08-23";"KTA";"5J";
"2006-08-23";"KTA";"10J";
"2006-08-23";"KTB";"2J";
"2006-08-23";"KTB";"5J";
"2006-08-23";"KTB";"10J";
"2006-08-23";"PFI";"2J";"2.134"
"2006-08-23";"PFI";"5J";"2.427"
"2006-08-23";"PFI";"10J";"2.685"
"2006-08-23";"GBA";"2J";
"2006-08-23";"GBA";"5J";
"2006-08-23";"GBA";"10J";
"2006-08-23";"GBB";"2J";
"2006-08-23";"GBB";"5J";
"2006-08-23";"GBB";"10J";
"2006-08-23";"GBC";"2J";
"2006-08-23";"GBC";"5J";
"2006-08-23";"GBC";"10J";
"2006-08-23";"IHA";"2J";
"2006-08-23";"IHA";"5J";
"2006-08-23";"IHA";"10J";
"2006-08-23";"IHB";"2J";
"2006-08-23";"IHB";"5J";
"2006-08-23";"IHB";"10J";
"2006-08-24";"CHF";"1J";"1.92"
"2006-08-24";"CHF";"2J";"2.08"
"2006-08-24";"CHF";"3J";"2.172"
"2006-08-24";"CHF";"4J";"2.255"
"2006-08-24";"CHF";"5J";"2.331"
"2006-08-24";"CHF";"6J";"2.397"
"2006-08-24";"CHF";"7J";"2.451"
"2006-08-24";"CHF";"8J";"2.496"
"2006-08-24";"CHF";"9J";"2.532"
"2006-08-24";"CHF";"10J";"2.562"
"2006-08-24";"CHF";"20J";"2.698"
"2006-08-24";"CHF";"30J";"2.744"
"2006-08-24";"EUR";"1J";"3.4076"
"2006-08-24";"EUR";"2J";"3.50742"
"2006-08-24";"EUR";"3J";"3.51538"
"2006-08-24";"EUR";"4J";"3.53368"
"2006-08-24";"EUR";"5J";"3.57476"
"2006-08-24";"EUR";"6J";"3.63069"
"2006-08-24";"EUR";"7J";"3.69241"
"2006-08-24";"EUR";"8J";"3.75378"
"2006-08-24";"EUR";"9J";"3.81144"
"2006-08-24";"EUR";"10J";"3.86391"
"2006-08-24";"EUR";"20J";"4.15282"
"2006-08-24";"EUR";"30J";"4.25711"
"2006-08-24";"KTA";"2J";
"2006-08-24";"KTA";"5J";
"2006-08-24";"KTA";"10J";
"2006-08-24";"KTB";"2J";
"2006-08-24";"KTB";"5J";
"2006-08-24";"KTB";"10J";
"2006-08-24";"PFI";"2J";"2.125"
"2006-08-24";"PFI";"5J";"2.428"
"2006-08-24";"PFI";"10J";"2.714"
"2006-08-24";"GBA";"2J";
"2006-08-24";"GBA";"5J";
"2006-08-24";"GBA";"10J";
"2006-08-24";"GBB";"2J";
"2006-08-24";"GBB";"5J";
"2006-08-24";"GBB";"10J";
"2006-08-24";"GBC";"2J";
"2006-08-24";"GBC";"5J";
"2006-08-24";"GBC";"10J";
"2006-08-24";"IHA";"2J";
"2006-08-24";"IHA";"5J";
"2006-08-24";"IHA";"10J";
"2006-08-24";"IHB";"2J";
"2006-08-24";"IHB";"5J";
"2006-08-24";"IHB";"10J";
"2006-08-25";"CHF";"1J";"1.914"
"2006-08-25";"CHF";"2J";"2.067"
"2006-08-25";"CHF";"3J";"2.159"
"2006-08-25";"CHF";"4J";"2.246"
"2006-08-25";"CHF";"5J";"2.325"
"2006-08-25";"CHF";"6J";"2.393"
"2006-08-25";"CHF";"7J";"2.449"
"2006-08-25";"CHF";"8J";"2.494"
"2006-08-25";"CHF";"9J";"2.531"
"2006-08-25";"CHF";"10J";"2.561"
"2006-08-25";"CHF";"20J";"2.699"
"2006-08-25";"CHF";"30J";"2.745"
"2006-08-25";"EUR";"1J";"3.40445"
"2006-08-25";"EUR";"2J";"3.50087"
"2006-08-25";"EUR";"3J";"3.50961"
"2006-08-25";"EUR";"4J";"3.53047"
"2006-08-25";"EUR";"5J";"3.5742"
"2006-08-25";"EUR";"6J";"3.63219"
"2006-08-25";"EUR";"7J";"3.69524"
"2006-08-25";"EUR";"8J";"3.75734"
"2006-08-25";"EUR";"9J";"3.81527"
"2006-08-25";"EUR";"10J";"3.86772"
"2006-08-25";"EUR";"20J";"4.15346"
"2006-08-25";"EUR";"30J";"4.25604"
"2006-08-25";"KTA";"2J";
"2006-08-25";"KTA";"5J";
"2006-08-25";"KTA";"10J";
"2006-08-25";"KTB";"2J";
"2006-08-25";"KTB";"5J";
"2006-08-25";"KTB";"10J";
"2006-08-25";"PFI";"2J";"2.109"
"2006-08-25";"PFI";"5J";"2.416"
"2006-08-25";"PFI";"10J";"2.694"
"2006-08-25";"GBA";"2J";
"2006-08-25";"GBA";"5J";
"2006-08-25";"GBA";"10J";
"2006-08-25";"GBB";"2J";
"2006-08-25";"GBB";"5J";
"2006-08-25";"GBB";"10J";
"2006-08-25";"GBC";"2J";
"2006-08-25";"GBC";"5J";
"2006-08-25";"GBC";"10J";
"2006-08-25";"IHA";"2J";
"2006-08-25";"IHA";"5J";
"2006-08-25";"IHA";"10J";
"2006-08-25";"IHB";"2J";
"2006-08-25";"IHB";"5J";
"2006-08-25";"IHB";"10J";
"2006-08-28";"CHF";"1J";"1.914"
"2006-08-28";"CHF";"2J";"2.067"
"2006-08-28";"CHF";"3J";"2.159"
"2006-08-28";"CHF";"4J";"2.245"
"2006-08-28";"CHF";"5J";"2.322"
"2006-08-28";"CHF";"6J";"2.387"
"2006-08-28";"CHF";"7J";"2.441"
"2006-08-28";"CHF";"8J";"2.484"
"2006-08-28";"CHF";"9J";"2.519"
"2006-08-28";"CHF";"10J";"2.547"
"2006-08-28";"CHF";"20J";"2.678"
"2006-08-28";"CHF";"30J";"2.721"
"2006-08-28";"EUR";"1J";"3.40626"
"2006-08-28";"EUR";"2J";"3.49987"
"2006-08-28";"EUR";"3J";"3.50911"
"2006-08-28";"EUR";"4J";"3.53185"
"2006-08-28";"EUR";"5J";"3.57752"
"2006-08-28";"EUR";"6J";"3.63695"
"2006-08-28";"EUR";"7J";"3.70091"
"2006-08-28";"EUR";"8J";"3.76345"
"2006-08-28";"EUR";"9J";"3.82149"
"2006-08-28";"EUR";"10J";"3.87384"
"2006-08-28";"EUR";"20J";"4.15683"
"2006-08-28";"EUR";"30J";"4.25801"
"2006-08-28";"KTA";"2J";
"2006-08-28";"KTA";"5J";
"2006-08-28";"KTA";"10J";
"2006-08-28";"KTB";"2J";
"2006-08-28";"KTB";"5J";
"2006-08-28";"KTB";"10J";
"2006-08-28";"PFI";"2J";"2.115"
"2006-08-28";"PFI";"5J";"2.424"
"2006-08-28";"PFI";"10J";"2.702"
"2006-08-28";"GBA";"2J";
"2006-08-28";"GBA";"5J";
"2006-08-28";"GBA";"10J";
"2006-08-28";"GBB";"2J";
"2006-08-28";"GBB";"5J";
"2006-08-28";"GBB";"10J";
"2006-08-28";"GBC";"2J";
"2006-08-28";"GBC";"5J";
"2006-08-28";"GBC";"10J";
"2006-08-28";"IHA";"2J";
"2006-08-28";"IHA";"5J";
"2006-08-28";"IHA";"10J";
"2006-08-28";"IHB";"2J";
"2006-08-28";"IHB";"5J";
"2006-08-28";"IHB";"10J";
"2006-08-29";"CHF";"1J";"1.927"
"2006-08-29";"CHF";"2J";"2.076"
"2006-08-29";"CHF";"3J";"2.172"
"2006-08-29";"CHF";"4J";"2.262"
"2006-08-29";"CHF";"5J";"2.342"
"2006-08-29";"CHF";"6J";"2.409"
"2006-08-29";"CHF";"7J";"2.462"
"2006-08-29";"CHF";"8J";"2.505"
"2006-08-29";"CHF";"9J";"2.539"
"2006-08-29";"CHF";"10J";"2.567"
"2006-08-29";"CHF";"20J";"2.693"
"2006-08-29";"CHF";"30J";"2.735"
"2006-08-29";"EUR";"1J";"3.42059"
"2006-08-29";"EUR";"2J";"3.52019"
"2006-08-29";"EUR";"3J";"3.52922"
"2006-08-29";"EUR";"4J";"3.5495"
"2006-08-29";"EUR";"5J";"3.59238"
"2006-08-29";"EUR";"6J";"3.64943"
"2006-08-29";"EUR";"7J";"3.71158"
"2006-08-29";"EUR";"8J";"3.77285"
"2006-08-29";"EUR";"9J";"3.83006"
"2006-08-29";"EUR";"10J";"3.88189"
"2006-08-29";"EUR";"20J";"4.16465"
"2006-08-29";"EUR";"30J";"4.26624"
"2006-08-29";"KTA";"2J";
"2006-08-29";"KTA";"5J";
"2006-08-29";"KTA";"10J";
"2006-08-29";"KTB";"2J";
"2006-08-29";"KTB";"5J";
"2006-08-29";"KTB";"10J";
"2006-08-29";"PFI";"2J";"2.15"
"2006-08-29";"PFI";"5J";"2.444"
"2006-08-29";"PFI";"10J";"2.716"
"2006-08-29";"GBA";"2J";
"2006-08-29";"GBA";"5J";
"2006-08-29";"GBA";"10J";
"2006-08-29";"GBB";"2J";
"2006-08-29";"GBB";"5J";
"2006-08-29";"GBB";"10J";
"2006-08-29";"GBC";"2J";
"2006-08-29";"GBC";"5J";
"2006-08-29";"GBC";"10J";
"2006-08-29";"IHA";"2J";
"2006-08-29";"IHA";"5J";
"2006-08-29";"IHA";"10J";
"2006-08-29";"IHB";"2J";
"2006-08-29";"IHB";"5J";
"2006-08-29";"IHB";"10J";
"2006-08-30";"CHF";"1J";"1.935"
"2006-08-30";"CHF";"2J";"2.083"
"2006-08-30";"CHF";"3J";"2.178"
"2006-08-30";"CHF";"4J";"2.265"
"2006-08-30";"CHF";"5J";"2.343"
"2006-08-30";"CHF";"6J";"2.407"
"2006-08-30";"CHF";"7J";"2.459"
"2006-08-30";"CHF";"8J";"2.5"
"2006-08-30";"CHF";"9J";"2.532"
"2006-08-30";"CHF";"10J";"2.559"
"2006-08-30";"CHF";"20J";"2.68"
"2006-08-30";"CHF";"30J";"2.72"
"2006-08-30";"EUR";"1J";"3.42438"
"2006-08-30";"EUR";"2J";"3.50576"
"2006-08-30";"EUR";"3J";"3.5206"
"2006-08-30";"EUR";"4J";"3.54751"
"2006-08-30";"EUR";"5J";"3.59042"
"2006-08-30";"EUR";"6J";"3.64287"
"2006-08-30";"EUR";"7J";"3.69888"
"2006-08-30";"EUR";"8J";"3.7545"
"2006-08-30";"EUR";"9J";"3.8074"
"2006-08-30";"EUR";"10J";"3.85641"
"2006-08-30";"EUR";"20J";"4.14629"
"2006-08-30";"EUR";"30J";"4.25717"
"2006-08-30";"KTA";"2J";
"2006-08-30";"KTA";"5J";
"2006-08-30";"KTA";"10J";
"2006-08-30";"KTB";"2J";
"2006-08-30";"KTB";"5J";
"2006-08-30";"KTB";"10J";
"2006-08-30";"PFI";"2J";"2.15"
"2006-08-30";"PFI";"5J";"2.44"
"2006-08-30";"PFI";"10J";"2.706"
"2006-08-30";"GBA";"2J";
"2006-08-30";"GBA";"5J";
"2006-08-30";"GBA";"10J";
"2006-08-30";"GBB";"2J";
"2006-08-30";"GBB";"5J";
"2006-08-30";"GBB";"10J";
"2006-08-30";"GBC";"2J";
"2006-08-30";"GBC";"5J";
"2006-08-30";"GBC";"10J";
"2006-08-30";"IHA";"2J";
"2006-08-30";"IHA";"5J";
"2006-08-30";"IHA";"10J";
"2006-08-30";"IHB";"2J";
"2006-08-30";"IHB";"5J";
"2006-08-30";"IHB";"10J";
"2006-08-31";"CHF";"1J";"1.934"
"2006-08-31";"CHF";"2J";"2.093"
"2006-08-31";"CHF";"3J";"2.186"
"2006-08-31";"CHF";"4J";"2.268"
"2006-08-31";"CHF";"5J";"2.34"
"2006-08-31";"CHF";"6J";"2.401"
"2006-08-31";"CHF";"7J";"2.45"
"2006-08-31";"CHF";"8J";"2.489"
"2006-08-31";"CHF";"9J";"2.521"
"2006-08-31";"CHF";"10J";"2.547"
"2006-08-31";"CHF";"20J";"2.666"
"2006-08-31";"CHF";"30J";"2.705"
"2006-08-31";"EUR";"1J";"3.44201"
"2006-08-31";"EUR";"2J";"3.51816"
"2006-08-31";"EUR";"3J";"3.52288"
"2006-08-31";"EUR";"4J";"3.53883"
"2006-08-31";"EUR";"5J";"3.57205"
"2006-08-31";"EUR";"6J";"3.61685"
"2006-08-31";"EUR";"7J";"3.66736"
"2006-08-31";"EUR";"8J";"3.71932"
"2006-08-31";"EUR";"9J";"3.77009"
"2006-08-31";"EUR";"10J";"3.81813"
"2006-08-31";"EUR";"20J";"4.11752"
"2006-08-31";"EUR";"30J";"4.23644"
"2006-08-31";"KTA";"2J";
"2006-08-31";"KTA";"5J";
"2006-08-31";"KTA";"10J";
"2006-08-31";"KTB";"2J";
"2006-08-31";"KTB";"5J";
"2006-08-31";"KTB";"10J";
"2006-08-31";"PFI";"2J";"2.144"
"2006-08-31";"PFI";"5J";"2.434"
"2006-08-31";"PFI";"10J";"2.698"
"2006-08-31";"GBA";"2J";
"2006-08-31";"GBA";"5J";
"2006-08-31";"GBA";"10J";
"2006-08-31";"GBB";"2J";
"2006-08-31";"GBB";"5J";
"2006-08-31";"GBB";"10J";
"2006-08-31";"GBC";"2J";
"2006-08-31";"GBC";"5J";
"2006-08-31";"GBC";"10J";
"2006-08-31";"IHA";"2J";
"2006-08-31";"IHA";"5J";
"2006-08-31";"IHA";"10J";
"2006-08-31";"IHB";"2J";
"2006-08-31";"IHB";"5J";
"2006-08-31";"IHB";"10J";
"2006-09-01";"CHF";"1J";"1.935"
"2006-09-01";"CHF";"2J";"2.085"
"2006-09-01";"CHF";"3J";"2.164"
"2006-09-01";"CHF";"4J";"2.238"
"2006-09-01";"CHF";"5J";"2.307"
"2006-09-01";"CHF";"6J";"2.368"
"2006-09-01";"CHF";"7J";"2.419"
"2006-09-01";"CHF";"8J";"2.461"
"2006-09-01";"CHF";"9J";"2.495"
"2006-09-01";"CHF";"10J";"2.523"
"2006-09-01";"CHF";"20J";"2.653"
"2006-09-01";"CHF";"30J";"2.697"
"2006-09-01";"EUR";"1J";"3.45024"
"2006-09-01";"EUR";"2J";"3.51511"
"2006-09-01";"EUR";"3J";"3.51217"
"2006-09-01";"EUR";"4J";"3.52388"
"2006-09-01";"EUR";"5J";"3.55498"
"2006-09-01";"EUR";"6J";"3.59894"
"2006-09-01";"EUR";"7J";"3.6494"
"2006-09-01";"EUR";"8J";"3.70181"
"2006-09-01";"EUR";"9J";"3.75331"
"2006-09-01";"EUR";"10J";"3.80223"
"2006-09-01";"EUR";"20J";"4.10962"
"2006-09-01";"EUR";"30J";"4.23234"
"2006-09-01";"KTA";"2J";
"2006-09-01";"KTA";"5J";
"2006-09-01";"KTA";"10J";
"2006-09-01";"KTB";"2J";
"2006-09-01";"KTB";"5J";
"2006-09-01";"KTB";"10J";
"2006-09-01";"PFI";"2J";"2.134"
"2006-09-01";"PFI";"5J";"2.409"
"2006-09-01";"PFI";"10J";"2.674"
"2006-09-01";"GBA";"2J";
"2006-09-01";"GBA";"5J";
"2006-09-01";"GBA";"10J";
"2006-09-01";"GBB";"2J";
"2006-09-01";"GBB";"5J";
"2006-09-01";"GBB";"10J";
"2006-09-01";"GBC";"2J";
"2006-09-01";"GBC";"5J";
"2006-09-01";"GBC";"10J";
"2006-09-01";"IHA";"2J";
"2006-09-01";"IHA";"5J";
"2006-09-01";"IHA";"10J";
"2006-09-01";"IHB";"2J";
"2006-09-01";"IHB";"5J";
"2006-09-01";"IHB";"10J";
"2006-09-04";"CHF";"1J";"1.935"
"2006-09-04";"CHF";"2J";"2.08"
"2006-09-04";"CHF";"3J";"2.157"
"2006-09-04";"CHF";"4J";"2.228"
"2006-09-04";"CHF";"5J";"2.295"
"2006-09-04";"CHF";"6J";"2.355"
"2006-09-04";"CHF";"7J";"2.404"
"2006-09-04";"CHF";"8J";"2.445"
"2006-09-04";"CHF";"9J";"2.479"
"2006-09-04";"CHF";"10J";"2.506"
"2006-09-04";"CHF";"20J";"2.632"
"2006-09-04";"CHF";"30J";"2.675"
"2006-09-04";"EUR";"1J";"3.45033"
"2006-09-04";"EUR";"2J";"3.50954"
"2006-09-04";"EUR";"3J";"3.50789"
"2006-09-04";"EUR";"4J";"3.52268"
"2006-09-04";"EUR";"5J";"3.55633"
"2006-09-04";"EUR";"6J";"3.60172"
"2006-09-04";"EUR";"7J";"3.6525"
"2006-09-04";"EUR";"8J";"3.70432"
"2006-09-04";"EUR";"9J";"3.75456"
"2006-09-04";"EUR";"10J";"3.80177"
"2006-09-04";"EUR";"20J";"4.09023"
"2006-09-04";"EUR";"30J";"4.20301"
"2006-09-04";"KTA";"2J";
"2006-09-04";"KTA";"5J";
"2006-09-04";"KTA";"10J";
"2006-09-04";"KTB";"2J";
"2006-09-04";"KTB";"5J";
"2006-09-04";"KTB";"10J";
"2006-09-04";"PFI";"2J";"2.13"
"2006-09-04";"PFI";"5J";"2.403"
"2006-09-04";"PFI";"10J";"2.661"
"2006-09-04";"GBA";"2J";
"2006-09-04";"GBA";"5J";
"2006-09-04";"GBA";"10J";
"2006-09-04";"GBB";"2J";
"2006-09-04";"GBB";"5J";
"2006-09-04";"GBB";"10J";
"2006-09-04";"GBC";"2J";
"2006-09-04";"GBC";"5J";
"2006-09-04";"GBC";"10J";
"2006-09-04";"IHA";"2J";
"2006-09-04";"IHA";"5J";
"2006-09-04";"IHA";"10J";
"2006-09-04";"IHB";"2J";
"2006-09-04";"IHB";"5J";
"2006-09-04";"IHB";"10J";
"2006-09-05";"CHF";"1J";"1.933"
"2006-09-05";"CHF";"2J";"2.07"
"2006-09-05";"CHF";"3J";"2.157"
"2006-09-05";"CHF";"4J";"2.233"
"2006-09-05";"CHF";"5J";"2.3"
"2006-09-05";"CHF";"6J";"2.357"
"2006-09-05";"CHF";"7J";"2.404"
"2006-09-05";"CHF";"8J";"2.443"
"2006-09-05";"CHF";"9J";"2.475"
"2006-09-05";"CHF";"10J";"2.502"
"2006-09-05";"CHF";"20J";"2.633"
"2006-09-05";"CHF";"30J";"2.677"
"2006-09-05";"EUR";"1J";"3.46662"
"2006-09-05";"EUR";"2J";"3.53205"
"2006-09-05";"EUR";"3J";"3.53292"
"2006-09-05";"EUR";"4J";"3.5485"
"2006-09-05";"EUR";"5J";"3.58217"
"2006-09-05";"EUR";"6J";"3.62726"
"2006-09-05";"EUR";"7J";"3.67762"
"2006-09-05";"EUR";"8J";"3.72902"
"2006-09-05";"EUR";"9J";"3.77887"
"2006-09-05";"EUR";"10J";"3.82575"
"2006-09-05";"EUR";"20J";"4.11279"
"2006-09-05";"EUR";"30J";"4.22524"
"2006-09-05";"KTA";"2J";
"2006-09-05";"KTA";"5J";
"2006-09-05";"KTA";"10J";
"2006-09-05";"KTB";"2J";
"2006-09-05";"KTB";"5J";
"2006-09-05";"KTB";"10J";
"2006-09-05";"PFI";"2J";"2.136"
"2006-09-05";"PFI";"5J";"2.399"
"2006-09-05";"PFI";"10J";"2.655"
"2006-09-05";"GBA";"2J";
"2006-09-05";"GBA";"5J";
"2006-09-05";"GBA";"10J";
"2006-09-05";"GBB";"2J";
"2006-09-05";"GBB";"5J";
"2006-09-05";"GBB";"10J";
"2006-09-05";"GBC";"2J";
"2006-09-05";"GBC";"5J";
"2006-09-05";"GBC";"10J";
"2006-09-05";"IHA";"2J";
"2006-09-05";"IHA";"5J";
"2006-09-05";"IHA";"10J";
"2006-09-05";"IHB";"2J";
"2006-09-05";"IHB";"5J";
"2006-09-05";"IHB";"10J";
"2006-09-06";"CHF";"1J";"1.952"
"2006-09-06";"CHF";"2J";"2.1"
"2006-09-06";"CHF";"3J";"2.182"
"2006-09-06";"CHF";"4J";"2.252"
"2006-09-06";"CHF";"5J";"2.314"
"2006-09-06";"CHF";"6J";"2.368"
"2006-09-06";"CHF";"7J";"2.413"
"2006-09-06";"CHF";"8J";"2.451"
"2006-09-06";"CHF";"9J";"2.483"
"2006-09-06";"CHF";"10J";"2.51"
"2006-09-06";"CHF";"20J";"2.64"
"2006-09-06";"CHF";"30J";"2.685"
"2006-09-06";"EUR";"1J";"3.49853"
"2006-09-06";"EUR";"2J";"3.57724"
"2006-09-06";"EUR";"3J";"3.58494"
"2006-09-06";"EUR";"4J";"3.60449"
"2006-09-06";"EUR";"5J";"3.64032"
"2006-09-06";"EUR";"6J";"3.68632"
"2006-09-06";"EUR";"7J";"3.73675"
"2006-09-06";"EUR";"8J";"3.78767"
"2006-09-06";"EUR";"9J";"3.83669"
"2006-09-06";"EUR";"10J";"3.88254"
"2006-09-06";"EUR";"20J";"4.15986"
"2006-09-06";"EUR";"30J";"4.26762"
"2006-09-06";"KTA";"2J";
"2006-09-06";"KTA";"5J";
"2006-09-06";"KTA";"10J";
"2006-09-06";"KTB";"2J";
"2006-09-06";"KTB";"5J";
"2006-09-06";"KTB";"10J";
"2006-09-06";"PFI";"2J";"2.149"
"2006-09-06";"PFI";"5J";"2.415"
"2006-09-06";"PFI";"10J";"2.662"
"2006-09-06";"GBA";"2J";
"2006-09-06";"GBA";"5J";
"2006-09-06";"GBA";"10J";
"2006-09-06";"GBB";"2J";
"2006-09-06";"GBB";"5J";
"2006-09-06";"GBB";"10J";
"2006-09-06";"GBC";"2J";
"2006-09-06";"GBC";"5J";
"2006-09-06";"GBC";"10J";
"2006-09-06";"IHA";"2J";
"2006-09-06";"IHA";"5J";
"2006-09-06";"IHA";"10J";
"2006-09-06";"IHB";"2J";
"2006-09-06";"IHB";"5J";
"2006-09-06";"IHB";"10J";
"2006-09-07";"CHF";"1J";"1.98"
"2006-09-07";"CHF";"2J";"2.135"
"2006-09-07";"CHF";"3J";"2.213"
"2006-09-07";"CHF";"4J";"2.281"
"2006-09-07";"CHF";"5J";"2.342"
"2006-09-07";"CHF";"6J";"2.396"
"2006-09-07";"CHF";"7J";"2.441"
